Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/15:14:54:45 0486651134 1099 646 373 101521
2016/03/15:17:37:51 0486651134 1099 645 373 109128
2016/03/15:18:55:48 0486651134 1099 645 373 109243
2016/03/15:20:19:54 0486651134 1099 645 373 106845
2016/03/15:20:54:18 0486651134 1099 645 373 107068
2016/03/15:22:49:40 0486651134 1099 645 373 117791
2016/03/16:00:40:38 0486651134 1099 645 373 127599
2016/03/16:08:18:19 0486651134 1099 705 373 146173
2016/03/16:21:44:56 0486651134 1099 703 373 168980
2016/03/16:23:35:57 0486651134 1099 702 373 182311
2016/03/17:07:37:54 0486651134 1099 700 373 194072
2016/03/17:09:04:30 0486651134 1099 700 373 194072
2016/03/17:13:54:02 0486651134 1099 701 373 199536
2016/03/17:14:44:17 0486651134 1099 701 373 198689
2016/03/17:16:09:57 0486651134 1099 700 373 198922
2016/03/17:17:28:24 0486651134 1099 699 373 200785
2016/03/17:18:30:42 0486651134 1099 698 373 205093
2016/03/17:22:34:32 0486651134 1099 696 373 211550
2016/03/18:07:49:14 0486651134 1099 698 373 54400
2016/03/18:09:01:19 0486651134 1099 697 373 55831
2016/03/18:13:53:05 0486651134 1099 694 373 61542
2016/03/19:00:45:40 0486651134 1099 698 373 105518
2016/03/19:10:49:34 0486651134 1099 697 373 133972
2016/03/19:13:16:16 0486651134 1099 697 373 135085
2016/03/19:21:09:43 0486651134 1099 694 373 155163
2016/03/19:23:47:28 0486651134 1099 693 373 165425
2016/03/20:08:19:45 0486651134 1099 691 373 182225
2016/03/20:10:00:19 0486651134 1099 691 373 182225
2016/03/20:12:21:18 0486651134 1099 691 373 183312
2016/03/20:13:50:42 0486651134 1099 691 373 182534
2016/03/20:14:48:03 0486651134 1099 691 372 182628
2016/03/20:18:11:07 0486651134 1099 691 372 185341
2016/03/20:20:10:14 0486651134 1099 691 372 185357
2016/03/20:21:58:46 0486651134 1099 691 372 189722
2016/03/21:08:20:21 0486651134 1099 691 372 218739
2016/03/21:09:30:14 0486651134 1099 691 372 218739
2016/03/21:10:21:08 0486651134 1099 691 372 217544
2016/03/21:18:06:15 0486651134 1099 691 372 225105
2016/03/21:19:26:16 0486651134 1099 690 372 225145
2016/03/21:23:13:14 0486651134 1099 690 372 233608
2016/03/22:10:19:20 0486651134 1099 684 372 262667
2016/03/22:11:10:07 0486651134 1099 684 372 263114
2016/03/23:08:08:14 0486651134 1099 683 371 285950
2016/03/23:09:35:20 0486651134 1099 683 371 289392
2016/03/23:13:19:39 0486651134 1099 683 371 288025
2016/03/23:17:59:50 0486651134 1099 683 371 288148
2016/03/23:19:10:33 0486651134 1099 818 371 291615
2016/03/23:20:19:21 0486651134 1099 818 371 291726
2016/03/23:21:32:00 0486651134 1099 818 371 291726
2016/03/23:22:20:41 0486651134 1099 818 371 298082
2016/03/23:23:17:32 0486651134 1099 818 371 304375
2016/03/24:08:04:45 0486651134 1099 818 371 314278
2016/03/24:10:13:03 0486651134 1099 818 371 313741
2016/03/24:11:17:40 0486651134 1099 818 370 313741
2016/03/24:12:28:08 0486651134 1099 818 370 314018
2016/03/24:14:12:42 0486651134 1099 818 370 312416
2016/03/24:15:22:58 0486651134 1099 818 370 312992
2016/03/24:17:07:40 0486651134 1099 818 370 314865
2016/03/24:21:03:53 0486651134 1099 818 370 315700
2016/03/24:23:07:55 0486651134 1099 725 370 314675
2016/03/25:07:58:50 0486651134 1099 724 370 329022
2016/03/25:22:01:28 0486651134 1099 766 370 331566
2016/03/26:10:17:22 0486651134 1099 760 369 334168
2016/03/26:13:34:51 0486651134 1099 758 369 333313
2016/03/26:18:11:43 0486651134 1099 724 369 333434
2016/03/26:20:42:03 0486651134 1099 724 369 334663
2016/03/28:18:45:33 0486651134 1099 761 367 336483
2016/03/28:20:35:30 0486651134 1099 761 367 338878
2016/03/28:21:39:20 0486651134 1099 761 367 341372
2016/03/29:06:50:10 0486651134 1099 753 367 348853
2016/03/29:15:23:05 0486651134 1099 753 367 342880
2016/03/29:16:38:56 0486651134 1099 753 367 342880
2016/03/29:19:33:41 0486651134 1099 752 367 343738
2016/03/29:21:56:00 0486651134 1099 752 367 345808
2016/03/30:09:25:23 0486651134 1099 750 367 76745
2016/03/30:13:38:56 0486651134 1099 748 366 84837
2016/03/30:16:03:50 0486651134 1099 748 366 88584
2016/03/30:21:13:23 0486651134 1099 748 366 119525
2016/03/31:07:11:27 0486651134 1099 745 366 146275
2016/03/31:08:57:02 0486651134 1099 744 366 158283
2016/03/31:09:45:02 0486651134 1099 744 366 158283
2016/03/31:12:45:29 0486651134 1099 742 366 161938
2016/03/31:13:51:41 0486651134 1099 742 366 165136
2016/03/31:16:36:11 0486651134 1099 741 366 171489
2016/03/31:21:22:54 0486651134 1099 739 366 185676
2016/04/01:07:32:30 0486651134 1099 739 366 212873
2016/04/01:09:32:46 0486651134 1099 739 365 215009
2016/04/01:16:35:46 0486651134 1099 739 365 226324
2016/04/01:17:42:43 0486651134 1099 738 365 226324
2016/04/01:18:41:32 0486651134 1099 738 365 232907
2016/04/01:19:39:42 0486651134 1099 738 365 232907
2016/04/01:21:31:49 0486651134 1099 736 365 239391
2016/04/01:22:42:22 0486651134 1099 736 365 239391
2016/04/02:08:18:39 0486651134 1099 735 365 17908
2016/04/02:09:30:31 0486651134 1099 735 365 17909
2016/04/02:20:10:33 0486651134 1099 736 357 50329
2016/04/02:22:38:44 0486651134 1099 736 356 59235
2016/04/03:10:01:23 0486651134 1099 730 356 88888
2016/04/04:19:56:41 0486651134 1099 719 353 160147
2016/04/05:07:07:55 0486651134 1099 726 352 198487
2016/04/05:15:17:53 0486651134 1099 725 352 207595
2016/04/05:21:49:00 0486651134 1099 724 388 220385
2016/04/06:07:05:41 0486651134 1099 724 385 248418
2016/04/06:23:02:16 0486651134 1099 724 374 270036
2016/04/07:07:25:16 0486651134 1099 724 369 285733
2016/04/07:17:31:51 0486651134 1099 734 368 293980
2016/04/07:18:47:58 0486651134 1099 733 368 299270
2016/04/08:10:32:42 0486651134 1099 726 365 319484
2016/04/09:08:03:48 0486651134 1099 732 360 338844
2016/04/10:07:09:43 0486651134 1099 731 360 349327
2016/04/10:08:42:02 0486651134 1099 729 360 347772
2016/04/10:10:18:42 0486651134 1099 729 360 347773
2016/04/10:10:53:39 0486651134 1099 728 360 345995
2016/04/10:11:30:28 0486651134 1099 727 360 345995
2016/04/10:16:19:51 0486651134 1099 726 360 346471
2016/04/10:21:49:09 0486651134 1099 733 360 355827
2016/04/11:01:06:32 0486651134 1099 731 360 356118
2016/04/11:06:54:14 0486651134 1099 729 360 361892
2016/04/11:13:07:13 0486651134 1099 727 360 356825
2016/04/12:07:16:27 0486651134 1099 724 392 377202
2016/04/12:08:17:58 0486651134 1099 724 392 377545
2016/04/12:21:45:17 0486651134 1099 726 390 379210
2016/04/13:08:23:33 0486651134 1099 725 387 389014
2016/04/13:15:17:25 0486651134 1099 725 386 385624
2016/04/14:06:55:58 0486651134 1099 725 383 399843
2016/04/14:08:45:21 0486651134 1099 725 383 399290
2016/04/14:09:37:45 0486651134 1099 725 383 399290
2016/04/17:19:18:20 0486651134 1099 730 369 111795
2016/04/17:22:01:31 0486651134 1099 729 369 117596
2016/04/18:08:12:49 0486651134 1099 724 365 146773
2016/04/18:09:35:47 0486651134 1099 724 364 146773
2016/12/22:12:21:45 0486651134 1099 818 1066 34806
2016/12/24:18:00:00 0486651134 1099 818 1064 149331
2016/12/25:11:32:14 0486651134 1099 818 1061 159976
2016/12/25:21:01:32 0486651134 1099 818 1060 168314
2016/12/26:15:11:55 0486651134 1099 818 1058 182843
2016/12/26:16:54:49 0486651134 1099 818 1058 187653
2016/12/26:18:54:21 0486651134 1099 818 1058 189844
2016/12/27:00:24:53 0486651134 1099 818 1058 56175
2016/12/27:01:24:28 0486651134 1099 818 1057 65223
2016/12/27:02:24:15 0486651134 1099 818 1057 65223
2016/12/27:03:24:33 0486651134 1099 818 1056 69177
