Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/05:12:20:53 184816775X 1772 1492 1612 856630
2016/03/05:12:41:07 184816775X 1772 1492 1612 856630
2016/03/05:12:56:56 184816775X 1772 1492 1611 856630
2016/03/05:17:42:47 184816775X 1772 1492 1610 858511
2016/03/05:19:32:13 184816775X 1772 1492 1609 858555
2016/03/05:20:21:14 184816775X 1772 1492 1608 860515
2016/03/05:21:51:49 184816775X 1772 1492 1608 863227
2016/03/05:23:12:38 184816775X 1772 1492 1608 863438
2016/03/06:03:52:58 184816775X 1772 1492 1608 867607
2016/03/06:08:39:39 184816775X 1772 1492 1606 870781
2016/03/06:09:43:28 184816775X 1772 1492 1606 871765
2016/03/06:10:35:54 184816775X 1772 1492 1605 872143
2016/03/06:11:31:10 184816775X 1772 1492 1605 871912
2016/03/06:14:32:00 184816775X 1772 1492 1604 872077
2016/03/06:14:47:00 184816775X 1772 1492 1604 872255
2016/03/06:15:54:37 184816775X 1772 1492 1604 872404
2016/03/06:16:37:46 184816775X 1772 1492 1604 872404
2016/03/06:17:52:10 184816775X 1772 1492 1603 873666
2016/03/06:20:49:27 184816775X 1772 1492 1602 873511
2016/03/06:22:34:36 184816775X 1772 1492 1601 875909
2016/03/06:22:58:27 184816775X 1772 1492 1601 875941
2016/03/06:23:10:09 184816775X 1772 1492 1601 875941
2016/03/07:07:39:25 184816775X 1772 1492 1595 884555
2016/03/07:09:30:05 184816775X 1772 1492 1594 884964
2016/03/07:10:54:14 184816775X 1772 1492 1594 884727
2016/03/07:11:32:40 184816775X 1772 1492 1594 885357
2016/03/07:12:36:52 184816775X 1772 1492 1594 886614
2016/03/07:14:02:44 184816775X 1772 1492 1594 887060
2016/03/07:15:31:58 184816775X 1772 1492 1594 887060
2016/03/07:16:21:34 184816775X 1772 1492 1594 888421
2016/03/07:16:59:01 184816775X 1772 1492 1594 888693
2016/03/07:19:11:33 184816775X 1772 1492 1594 888691
2016/03/07:22:43:23 184816775X 1772 1492 1594 893924
2016/03/07:23:50:28 184816775X 1772 1492 1594 894190
2016/03/08:07:44:44 184816775X 1772 1492 1615 901679
2016/03/08:09:07:22 184816775X 1772 1492 1614 901943
2016/03/08:11:57:45 184816775X 1772 1492 1613 902984
2016/03/08:13:14:54 184816775X 1772 1492 1613 902982
2016/03/08:14:42:24 184816775X 1772 1492 1612 903139
2016/03/08:17:17:39 184816775X 1772 1492 1612 904506
2016/03/08:19:44:51 184816775X 1772 1492 1611 904501
2016/03/09:07:49:07 184816775X 1772 1492 1616 918181
