Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/05:11:54:57 0199545332 3779 3269 3477 32725
2016/03/05:12:19:13 0199545332 3779 3269 3106 32725
2016/03/05:12:39:31 0199545332 3779 3269 3477 32725
2016/03/05:12:55:21 0199545332 3779 3269 3477 32725
2016/03/05:17:41:11 0199545332 3779 3269 3477 36628
2016/03/05:19:30:38 0199545332 3779 3269 3477 44358
2016/03/05:20:19:39 0199545332 3779 3269 3477 54569
2016/03/05:21:50:13 0199545332 3779 3269 3477 67973
2016/03/05:23:11:03 0199545332 3779 3269 3477 67398
2016/03/06:03:51:22 0199545332 3779 3269 3105 81997
2016/03/06:08:38:03 0199545332 3779 3269 3536 24604
2016/03/06:09:41:53 0199545332 3779 3269 3535 27576
2016/03/06:10:34:19 0199545332 3779 3269 3534 27577
2016/03/06:11:29:34 0199545332 3779 3269 3106 27577
2016/03/06:14:30:25 0199545332 3779 3269 3541 31739
2016/03/06:14:45:25 0199545332 3779 3269 3541 31742
2016/03/06:15:53:02 0199545332 3779 3269 3541 31742
2016/03/06:16:36:10 0199545332 3779 3269 3541 34980
2016/03/06:17:50:35 0199545332 3779 3269 3539 43881
2016/03/06:20:47:52 0199545332 3779 3269 3537 44069
2016/03/06:22:33:01 0199545332 3779 3269 3535 57954
2016/03/06:22:56:52 0199545332 3779 0 0 57985
2016/03/06:23:08:34 0199545332 3779 3269 3533 57985
2016/03/07:07:37:50 0199545332 3779 3269 3541 93349
2016/03/07:09:28:28 0199545332 3779 3269 3539 93349
2016/03/07:10:52:38 0199545332 3779 3269 3537 90659
2016/03/07:11:31:04 0199545332 3779 3269 3535 90659
2016/03/07:12:35:17 0199545332 3779 3269 3535 92735
2016/03/07:14:01:09 0199545332 3779 3269 3533 91508
2016/03/07:15:30:23 0199545332 3779 3269 3533 91508
2016/03/07:16:19:58 0199545332 3779 3269 3533 93694
2016/03/07:16:57:26 0199545332 3779 3269 3533 93969
2016/03/07:19:09:57 0199545332 3779 3269 3533 89626
2016/03/07:22:41:47 0199545332 3779 3269 3529 104450
2016/03/07:23:48:53 0199545332 3779 3269 3527 104717
2016/03/08:07:43:08 0199545332 3779 3269 3541 132759
2016/03/08:09:05:47 0199545332 3779 3269 3539 132801
2016/03/08:11:56:10 0199545332 3779 3269 3537 136599
2016/03/08:13:13:19 0199545332 3779 3269 3543 136598
2016/03/08:14:40:49 0199545332 3779 1928 3541 136892
2016/03/08:17:16:04 0199545332 3779 1928 3543 139797
2016/03/08:19:43:13 0199545332 3779 1928 3543 25046
2016/03/09:07:47:31 0199545332 3779 1928 3537 27954
2016/03/09:09:57:53 0199545332 3779 1928 3532 27954
2016/03/09:10:53:32 0199545332 3779 1928 3532 30976
2016/03/09:15:03:17 0199545332 3779 1928 3527 38809
2016/03/09:15:54:19 0199545332 3779 1928 3526 38809
2016/03/09:18:42:28 0199545332 3779 1928 3526 50197
2016/03/09:20:00:02 0199545332 3779 1928 3526 50249
2016/03/09:20:27:48 0199545332 3779 1928 3526 67304
2016/03/09:21:17:04 0199545332 3779 1928 3524 67304
2016/03/09:22:33:31 0199545332 3779 1928 3523 66156
2016/03/09:22:45:24 0199545332 3779 1928 3523 66156
2016/03/09:23:25:29 0199545332 3779 1928 3523 66156
2016/03/09:23:46:41 0199545332 3779 1928 3523 66157
2016/03/10:05:04:23 0199545332 3779 1928 1830 33655
2016/03/10:07:51:24 0199545332 3779 1928 3543 33863
2016/03/10:09:38:37 0199545332 3779 1928 3539 19661
2016/03/10:11:08:13 0199545332 3779 1928 3539 20580
2016/03/10:11:58:36 0199545332 3779 1928 3543 20579
2016/03/10:12:26:21 0199545332 3779 1928 3543 20579
2016/03/10:13:51:37 0199545332 3779 3269 3541 21295
2016/03/10:14:04:47 0199545332 3779 3269 3541 21295
2016/03/10:15:30:43 0199545332 3779 3001 3541 23262
2016/03/10:16:39:55 0199545332 3779 3001 3539 27635
2016/03/10:19:17:18 0199545332 3779 3001 3533 14451
2016/03/10:20:20:45 0199545332 3779 3001 2851 14454
2016/03/10:22:55:47 0199545332 3779 3169 3533 11511
2016/03/11:07:48:36 0199545332 3779 3169 3543 13470
2016/03/11:09:50:04 0199545332 3779 3169 3541 15808
2016/03/11:13:41:46 0199545332 3779 3169 3544 17047
2016/03/11:15:52:36 0199545332 3779 3169 3544 19310
2016/03/11:16:48:37 0199545332 3779 3169 3544 19310
2016/03/11:17:29:21 0199545332 3779 3169 3544 19310
2016/03/11:19:35:53 0199545332 3779 3169 3544 23306
2016/03/11:22:48:06 0199545332 3779 3169 3544 29014
2016/03/12:12:12:02 0199545332 3779 3169 3544 43987
2016/03/12:13:47:36 0199545332 3779 3169 3544 42628
2016/03/12:18:54:43 0199545332 3779 3169 3544 52104
2016/03/13:09:29:06 0199545332 3779 3169 3544 86155
2016/03/13:11:13:51 0199545332 3779 3169 3544 85066
2016/03/13:16:21:35 0199545332 3779 3169 3544 79054
2016/03/13:18:15:26 0199545332 3779 3169 3011 81256
2016/03/13:19:45:52 0199545332 3779 3169 3544 81298
2016/03/13:22:44:16 0199545332 3779 3169 3544 91303
2016/03/14:07:48:17 0199545332 3779 3169 3544 104513
2016/03/14:08:59:24 0199545332 3779 3169 3544 119555
2016/03/14:09:37:30 0199545332 3779 3169 3544 119555
2016/03/14:10:14:01 0199545332 3779 3169 3544 119555
2016/03/15:14:46:48 0199545332 3779 3069 3000 52963
2016/03/15:17:29:53 0199545332 3779 3068 3535 67052
2016/03/15:18:47:50 0199545332 3779 3001 3535 67167
2016/03/15:20:11:54 0199545332 3779 3001 2851 66893
2016/03/15:20:46:27 0199545332 3779 3001 3529 67116
2016/03/15:22:41:41 0199545332 3779 3001 3539 81994
2016/03/16:00:32:40 0199545332 3779 3001 3537 95781
2016/03/16:08:10:23 0199545332 3779 3001 2851 124702
2016/03/16:21:37:02 0199545332 3779 3001 3554 128491
2016/03/16:23:27:56 0199545332 3779 3001 3506 128695
2016/03/17:07:29:57 0199545332 3779 3001 3554 140378
2016/03/17:08:56:35 0199545332 3779 3001 3554 140378
2016/03/17:13:46:01 0199545332 3779 3001 3542 145091
2016/03/17:14:36:19 0199545332 3779 3001 3542 144229
2016/03/17:16:01:57 0199545332 3779 3001 2851 144462
2016/03/17:17:20:28 0199545332 3779 3001 3539 146965
2016/03/17:18:22:42 0199545332 3779 3001 3539 28664
2016/03/17:22:26:30 0199545332 3779 3069 3530 44121
2016/03/18:07:41:20 0199545332 3779 3069 3551 86558
2016/03/18:08:53:24 0199545332 3779 3069 3548 85400
2016/03/18:13:45:02 0199545332 3779 3069 3541 85693
2016/03/19:00:37:41 0199545332 3779 3169 3011 109540
2016/03/19:10:41:36 0199545332 3779 3169 3551 17708
2016/03/19:12:16:05 0199545332 3779 3169 3549 18757
2016/03/19:13:08:23 0199545332 3779 3169 3548 18759
2016/03/19:21:01:45 0199545332 3779 3169 3541 44379
2016/03/19:23:39:32 0199545332 3779 3169 3539 10800
2016/03/20:08:11:39 0199545332 3779 3169 3477 19688
2016/03/20:09:52:22 0199545332 3779 3169 3477 19688
2016/03/20:12:13:21 0199545332 3779 3169 3477 20776
2016/03/20:13:42:41 0199545332 3779 3169 3477 21614
2016/03/20:14:40:06 0199545332 3779 3169 3477 21614
2016/03/20:18:03:12 0199545332 3779 3169 3477 26868
2016/03/20:20:02:20 0199545332 3779 3169 3011 26868
2016/03/20:21:50:45 0199545332 3779 3169 3477 34171
2016/03/21:08:12:25 0199545332 3779 3169 3477 73180
2016/03/21:09:22:20 0199545332 3779 3169 3068 73180
2016/03/21:10:13:10 0199545332 3779 3169 3477 68423
2016/03/21:17:58:17 0199545332 3779 3169 3477 67787
2016/03/21:19:18:21 0199545332 3779 3169 3477 67827
2016/03/21:23:05:09 0199545332 3779 3169 3477 79799
2016/03/22:10:11:20 0199545332 3779 3169 3477 117164
2016/03/22:11:02:07 0199545332 3779 3169 3477 117612
2016/03/23:07:58:05 0199545332 3779 2314 3477 73137
2016/03/23:09:25:10 0199545332 3779 2314 3477 73538
2016/03/23:13:09:26 0199545332 3779 2314 2198 78187
2016/03/23:17:49:43 0199545332 3779 2314 3477 76584
2016/03/23:19:00:30 0199545332 3779 2314 3477 80319
2016/03/23:20:09:14 0199545332 3779 2314 3477 80430
2016/03/23:21:21:54 0199545332 3779 2314 3477 80430
2016/03/23:22:10:34 0199545332 3779 2314 3477 89546
2016/03/23:23:07:23 0199545332 3779 2314 2198 99380
2016/03/24:07:54:39 0199545332 3779 2314 3477 121946
2016/03/24:10:02:56 0199545332 3779 2314 2198 121947
2016/03/24:11:07:32 0199545332 3779 2314 3475 123244
2016/03/24:12:18:04 0199545332 3779 2314 3475 123522
2016/03/24:14:02:29 0199545332 3779 2314 3477 122713
2016/03/24:15:12:39 0199545332 3779 2314 2198 124841
2016/03/24:16:57:27 0199545332 3779 2314 3477 124943
2016/03/24:20:53:49 0199545332 3779 2314 3477 130772
2016/03/24:22:57:37 0199545332 3779 2314 3477 129468
2016/03/25:07:48:39 0199545332 3779 2314 3477 146137
2016/03/25:21:51:14 0199545332 3779 2314 3477 157989
2016/03/26:10:07:01 0199545332 3799 2314 3477 163909
2016/03/26:13:24:36 0199545332 3799 2314 3477 160071
2016/03/26:18:01:24 0199545332 3799 2314 3475 156416
2016/03/26:20:31:50 0199545332 3799 2314 3475 157724
2016/03/28:18:35:13 0199545332 3779 3269 3477 176093
2016/03/28:20:25:12 0199545332 3779 3269 3477 178380
2016/03/28:21:28:59 0199545332 3779 3269 3068 178380
2016/03/29:06:39:58 0199545332 3779 3269 3477 187710
2016/03/29:10:55:52 0199545332 3779 3269 3477 188205
2016/03/29:15:12:49 0199545332 3779 3269 3477 187838
2016/03/29:16:27:51 0199545332 3779 3269 3477 187285
2016/03/29:19:23:30 0199545332 3779 3269 3477 190499
2016/03/29:21:45:47 0199545332 3779 3195 3477 194164
2016/03/30:09:15:07 0199545332 3779 3269 3477 36003
2016/03/30:13:28:51 0199545332 3779 3269 3477 43664
2016/03/30:15:53:49 0199545332 3779 3269 3477 47338
2016/03/30:16:37:17 0199545332 3779 3269 3477 47338
2016/03/30:18:54:52 0199545332 3779 3195 3477 66615
2016/03/30:21:03:25 0199545332 3779 3195 3477 81768
2016/03/31:07:01:30 0199545332 3779 3269 3477 111159
2016/03/31:08:46:57 0199545332 3779 3269 3477 124577
2016/03/31:09:35:00 0199545332 3779 3269 3477 124577
2016/03/31:12:35:16 0199545332 3779 3269 3477 127622
2016/03/31:13:41:31 0199545332 3779 3269 3477 129976
2016/03/31:16:26:03 0199545332 3779 3269 3477 135029
2016/03/31:21:12:40 0199545332 3779 3195 3477 145956
2016/04/01:07:22:20 0199545332 3779 3269 3477 164536
2016/04/01:08:33:10 0199545332 3779 3269 3477 163562
2016/04/01:09:22:37 0199545332 3779 3269 3477 163562
2016/04/01:16:25:42 0199545332 3779 3269 3477 162018
2016/04/01:17:32:35 0199545332 3779 3195 3477 162018
2016/04/01:18:31:27 0199545332 3779 3195 3477 166850
2016/04/01:19:29:34 0199545332 3779 3195 3477 166850
2016/04/01:21:21:37 0199545332 3779 3195 3477 172231
2016/04/01:22:32:13 0199545332 3779 3195 3477 172231
2016/04/02:08:08:31 0199545332 3779 3269 3477 193995
2016/04/02:09:20:25 0199545332 3779 3269 3477 194179
2016/04/02:20:00:21 0199545332 3779 3195 3477 192394
2016/04/02:22:28:36 0199545332 3779 3195 3477 194019
2016/04/03:08:57:06 0199545332 3779 3269 3477 50250
2016/04/03:09:51:20 0199545332 3779 3269 3477 50362
2016/04/04:19:46:32 0199545332 3779 3195 3477 218183
2016/04/05:06:57:45 0199545332 3779 3269 3477 233915
2016/04/05:15:07:42 0199545332 3779 3269 3477 226530
2016/04/05:16:00:23 0199545332 3779 3269 3477 226530
2016/04/05:21:38:43 0199545332 3779 3195 3477 31565
2016/04/06:06:55:32 0199545332 3779 3269 3477 32899
2016/04/06:10:41:59 0199545332 3779 3269 3477 36554
2016/04/06:14:28:38 0199545332 3779 3269 3477 42902
2016/04/06:22:52:03 0199545332 3779 3195 3477 87038
2016/04/07:07:14:58 0199545332 3779 3269 3477 113817
2016/04/07:17:21:39 0199545332 3279 3195 3477 114928
2016/04/07:18:37:56 0199545332 3279 3195 3477 119884
2016/04/08:10:22:31 0199545332 3279 3279 3477 144236
2016/04/09:07:53:29 0199545332 3279 3268 3477 180417
2016/04/10:06:59:26 0199545332 3279 3195 3477 195289
2016/04/10:08:31:41 0199545332 3279 3195 3477 195355
2016/04/10:10:08:21 0199545332 3279 3268 3477 195356
2016/04/10:10:42:41 0199545332 3279 3268 3477 194431
2016/04/10:11:20:10 0199545332 3279 3268 3477 194431
2016/04/10:16:09:30 0199545332 3279 3268 3100 194836
2016/04/10:21:38:39 0199545332 3279 3268 3100 198725
2016/04/11:00:56:13 0199545332 3279 3195 3100 203265
2016/04/11:06:43:51 0199545332 3279 3279 3100 212121
2016/04/11:12:57:01 0199545332 3279 3279 3100 207719
2016/04/12:07:06:04 0199545332 3779 3478 3100 54896
2016/04/12:08:07:44 0199545332 3779 3478 3100 54900
2016/04/12:21:35:00 0199545332 3779 3216 3100 99566
2016/04/13:08:13:26 0199545332 3779 3477 3099 136975
2016/04/13:11:27:37 0199545332 3779 3477 3099 138069
2016/04/13:15:07:13 0199545332 3779 3268 3099 145034
2016/04/13:15:59:11 0199545332 3779 3268 3099 145060
2016/04/14:06:45:54 0199545332 3779 3216 3099 181250
2016/04/14:08:35:13 0199545332 3779 3268 3099 179351
2016/04/14:09:27:39 0199545332 3779 3268 3099 179351
2016/04/15:11:57:10 0199545332 3779 3268 3099 40641
2016/04/17:19:08:12 0199545332 3779 3115 3099 69203
2016/04/17:21:51:28 0199545332 3779 3115 3099 77055
2016/04/18:08:02:48 0199545332 3779 3115 3099 113262
2016/04/18:09:25:43 0199545332 3779 3115 3099 112922
2016/12/22:10:20:26 0199545332 3654 2020 3500 85417
2016/12/22:12:15:53 0199545332 3654 2020 3500 85754
2016/12/24:17:54:03 0199545332 3654 2020 3500 139103
2016/12/24:20:22:41 0199545332 3654 2020 3500 140524
2016/12/25:11:26:19 0199545332 3654 2020 3500 131218
2016/12/25:20:55:30 0199545332 3654 2020 3500 134872
2016/12/26:15:06:01 0199545332 3654 2020 3500 142550
2016/12/26:16:48:52 0199545332 3654 2020 3500 146725
2016/12/26:18:48:30 0199545332 3654 2020 3500 148017
2016/12/27:00:18:53 0199545332 3654 2020 3500 159342
2016/12/27:01:18:34 0199545332 3654 2020 3500 159342
2016/12/27:02:18:24 0199545332 3654 2020 3500 163439
2016/12/27:03:18:36 0199545332 3654 2020 3500 164588
2016/12/27:04:18:39 0199545332 3654 2020 3500 164588
2016/12/27:05:18:35 0199545332 3654 2020 3500 165954
2016/12/27:08:18:45 0199545332 3654 2020 3500 165561
2016/12/27:09:18:40 0199545332 3654 2020 3500 165036
2016/12/27:10:18:46 0199545332 3654 2020 3500 165036
2016/12/27:11:18:36 0199545332 3654 2020 3500 165035
2016/12/27:12:18:43 0199545332 3654 2020 3500 165261
2016/12/27:13:18:35 0199545332 3654 2020 3500 165261
2016/12/27:14:18:54 0199545332 3654 2020 3500 168806
2016/12/27:17:18:38 0199545332 3654 2020 3500 175181
2016/12/27:18:18:31 0199545332 3654 2020 3500 175181
2016/12/27:20:18:32 0199545332 3654 2020 3500 181514
2016/12/27:22:18:44 0199545332 3654 2020 3500 183545
2016/12/27:23:18:35 0199545332 3654 2020 3500 188069
2016/12/28:01:18:38 0199545332 3654 2020 3500 189720
2016/12/28:02:18:36 0199545332 3654 2020 3500 193798
2016/12/28:04:18:45 0199545332 3654 2020 3500 194723
2016/12/28:05:18:29 0199545332 3654 2020 3500 194723
2016/12/28:06:18:42 0199545332 3654 2020 3500 193839
2016/12/28:08:18:50 0199545332 3654 2020 3500 193186
2016/12/28:10:18:39 0199545332 3654 2020 3500 192493
2016/12/28:12:18:42 0199545332 3654 2020 3500 193240
2016/12/28:17:18:37 0199545332 3654 2020 3500 13310
2016/12/28:18:18:40 0199545332 3654 2020 3500 13310
2016/12/28:22:18:30 0199545332 3654 2020 3500 22576
2016/12/29:00:18:31 0199545332 3654 2020 3500 30691
2016/12/29:01:18:30 0199545332 3654 2020 3500 30691
2016/12/29:02:18:31 0199545332 3654 2020 3500 37736
2016/12/29:04:18:42 0199545332 3654 2020 3500 40912
2016/12/29:06:18:27 0199545332 3654 2020 3500 44460
2016/12/29:08:18:36 0199545332 3654 2020 3500 44817
2016/12/29:12:18:40 0199545332 3654 2020 3500 48661
2016/12/29:15:18:50 0199545332 3654 2020 3500 62386
2016/12/29:16:18:39 0199545332 3654 2020 3500 62386
2016/12/29:18:18:39 0199545332 3654 2020 3500 77504
2016/12/29:19:18:26 0199545332 3654 2020 3500 77504
2016/12/29:20:18:41 0199545332 3654 2020 3500 24042
2016/12/29:22:18:34 0199545332 3654 2020 3500 27009
2016/12/29:23:18:37 0199545332 3654 2019 3500 32683
2016/12/30:00:18:27 0199545332 3654 2019 3500 36152
2016/12/30:01:18:33 0199545332 3654 2019 3500 36152
2016/12/30:02:18:34 0199545332 3654 2019 3500 45518
2016/12/30:05:18:24 0199545332 3654 2014 3500 50446
2016/12/30:06:18:29 0199545332 3654 2014 3500 49960
2016/12/30:08:18:38 0199545332 3654 2009 3500 49627
2016/12/30:10:18:40 0199545332 3654 2009 3500 48982
2016/12/30:11:18:27 0199545332 3654 1999 3500 50090
2016/12/30:12:18:31 0199545332 3654 1999 3500 51812
2016/12/30:13:18:20 0199545332 3654 1999 3500 51812
2016/12/30:14:18:57 0199545332 3654 1999 3500 60093
2016/12/30:19:18:46 0199545332 3654 1999 3500 79849
2016/12/30:20:18:25 0199545332 3654 1999 3500 89662
2016/12/30:22:18:41 0199545332 3654 1999 3500 94405
2016/12/30:23:18:28 0199545332 3654 1999 3500 102449
2016/12/31:00:18:29 0199545332 3654 1999 3500 106206
2016/12/31:01:18:29 0199545332 3654 1999 3500 106206
2016/12/31:02:18:35 0199545332 3654 1999 3500 113072
